id,name,email,city,total_spent
7740,Ömer Aydın,customer07740@example.com,Amasya,0
7741,Berk Tekin,customer07741@example.com,Hakkari,0
7742,Ömer Aksoy,customer07742@example.com,Van,0
7743,Ceren Çelik,customer07743@example.com,İzmir,0
7744,Barış Öztürk,customer07744@example.com,Kütahya,0
7745,Buse Öztürk,customer07745@example.com,Kırşehir,0
7746,Ahmet Kaya,customer07746@example.com,Bolu,0
7747,Serkan Demir,customer07747@example.com,Niğde,0
7748,Kaan Polat,customer07748@example.com,Van,0
7749,Mert Erdoğan,customer07749@example.com,Aydın,0
7750,Ceren Kurt,customer07750@example.com,Manisa,0
7751,Yusuf Arslan,customer07751@example.com,Mersin,0
7752,Eren Aslan,customer07752@example.com,İstanbul,0
7753,Eren Kurt,customer07753@example.com,Antalya,0
7754,Ceren Aksoy,customer07754@example.com,Gaziantep,0
7755,Ceren Aksoy,customer07755@example.com,Mardin,0
7756,Ayşe Demir,customer07756@example.com,Trabzon,0
7757,Barış Tekin,customer07757@example.com,Giresun,0
7758,Kaan Aksoy,customer07758@example.com,Bolu,0
7759,Ahmet Kılıç,customer07759@example.com,Hatay,0
7760,Elif Tekin,customer07760@example.com,Bursa,0
7761,Emre Aksoy,customer07761@example.com,Tekirdağ,0
7762,Serkan Erdoğan,customer07762@example.com,Mersin,0
7763,Buse Aksoy,customer07763@example.com,Nevşehir,0
7764,Ece Tekin,customer07764@example.com,Şırnak,0
7765,Hakan Kurt,customer07765@example.com,Iğdır,0
7766,Serkan Erdoğan,customer07766@example.com,Denizli,0
7767,Melis Tekin,customer07767@example.com,Artvin,0
7768,Mert Kılıç,customer07768@example.com,Tunceli,0
7769,Hakan Çelik,customer07769@example.com,Tunceli,0
7770,Ali Arslan,customer07770@example.com,Sivas,0
7771,Zeynep Çelik,customer07771@example.com,Mersin,0
7772,Berk Öztürk,customer07772@example.com,Amasya,0
7773,Ece Demir,customer07773@example.com,Yalova,0
7774,Onur Koç,customer07774@example.com,Mersin,0
7775,Yusuf Arslan,customer07775@example.com,Çanakkale,0
7776,Melis Aydın,customer07776@example.com,Batman,0
7777,Elif Öztürk,customer07777@example.com,Iğdır,0
7778,Kaan Yıldız,customer07778@example.com,Zonguldak,0
7779,Can Öztürk,customer07779@example.com,Şırnak,0
7780,Ece Şahin,customer07780@example.com,Denizli,0
7781,Ali Aksoy,customer07781@example.com,Uşak,0
7782,Ahmet Koç,customer07782@example.com,Diyarbakır,0
7783,Melis Güneş,customer07783@example.com,Gaziantep,0
7784,Yusuf Erdoğan,customer07784@example.com,Yozgat,0
7785,Derya Kaya,customer07785@example.com,Bartın,0
7786,Onur Aydın,customer07786@example.com,Edirne,0
7787,Emre Şahin,customer07787@example.com,Ankara,0
7788,Ceren Şahin,customer07788@example.com,Adıyaman,0
7789,Yusuf Öztürk,customer07789@example.com,Elazığ,0
7790,Melis Yılmaz,customer07790@example.com,Afyonkarahisar,0
7791,Mustafa Erdoğan,customer07791@example.com,Nevşehir,0
7792,Kaan Kurt,customer07792@example.com,Muş,0
7793,Ali Kaya,customer07793@example.com,Ağrı,0
7794,Serkan Tekin,customer07794@example.com,Batman,0
7795,Derya Polat,customer07795@example.com,Nevşehir,0
7796,Ali Yılmaz,customer07796@example.com,Kırıkkale,0
7797,Mustafa Doğan,customer07797@example.com,Erzurum,0
7798,Kerem Koç,customer07798@example.com,Bingöl,0
7799,Mert Kaya,customer07799@example.com,Hatay,0
7800,Melis Aksoy,customer07800@example.com,Kayseri,0
7801,Derya Kılıç,customer07801@example.com,Isparta,0
7802,Elif Demir,customer07802@example.com,Iğdır,0
7803,Serkan Kaya,customer07803@example.com,Tunceli,0
7804,Eren Kurt,customer07804@example.com,Kırıkkale,0
7805,Elif Çelik,customer07805@example.com,Erzurum,0
7806,Ömer Doğan,customer07806@example.com,Rize,0
7807,Buse Güneş,customer07807@example.com,Kocaeli,0
7808,Ceren Şahin,customer07808@example.com,Amasya,0
7809,Ahmet Aydın,customer07809@example.com,Afyonkarahisar,0
7810,Kaan Koç,customer07810@example.com,Erzincan,0
7811,Ahmet Aslan,customer07811@example.com,Kars,0
7812,Ömer Güneş,customer07812@example.com,Muş,0
7813,Kaan Demir,customer07813@example.com,Kütahya,0
7814,Ahmet Kaya,customer07814@example.com,Siirt,0
7815,Furkan Koç,customer07815@example.com,Samsun,0
7816,Eren Demir,customer07816@example.com,Balıkesir,0
7817,Ahmet Koç,customer07817@example.com,Muğla,0
7818,Mert Demir,customer07818@example.com,Bingöl,0
7819,Ayşe Öztürk,customer07819@example.com,Kastamonu,0
7820,Ahmet Özdemir,customer07820@example.com,Karaman,0
7821,Ömer Şahin,customer07821@example.com,Ordu,0
7822,Barış Güneş,customer07822@example.com,İzmir,0
7823,Seda Tekin,customer07823@example.com,Trabzon,0
7824,Mehmet Erdoğan,customer07824@example.com,Kilis,0
7825,Ahmet Aslan,customer07825@example.com,Batman,0
7826,Seda Aydın,customer07826@example.com,Siirt,0
7827,Furkan Aksoy,customer07827@example.com,Eskişehir,0
7828,Mert Aksoy,customer07828@example.com,Çorum,0
7829,Berk Aksoy,customer07829@example.com,Şırnak,0
7830,Hakan Tekin,customer07830@example.com,Ordu,0
7831,Yusuf Koç,customer07831@example.com,Karabük,0
7832,Kaan Yılmaz,customer07832@example.com,Aksaray,0
7833,Can Aksoy,customer07833@example.com,Siirt,0
7834,Onur Aksoy,customer07834@example.com,Zonguldak,0
7835,Melis Güneş,customer07835@example.com,Bursa,0
7836,Arda Erdoğan,customer07836@example.com,Şanlıurfa,0
7837,Ece Tekin,customer07837@example.com,Balıkesir,0
7838,Kerem Yılmaz,customer07838@example.com,Muğla,0
7839,Ece Güneş,customer07839@example.com,Samsun,0
7840,Yusuf Aslan,customer07840@example.com,Tekirdağ,0
7841,Buse Demir,customer07841@example.com,Şırnak,0
7842,Kaan Koç,customer07842@example.com,Afyonkarahisar,0
7843,Ayşe Tekin,customer07843@example.com,Hatay,0
7844,Emre Yılmaz,customer07844@example.com,Bingöl,0
7845,Emre Kurt,customer07845@example.com,Kahramanmaraş,0
7846,Kaan Erdoğan,customer07846@example.com,Bartın,0
7847,Onur Yıldız,customer07847@example.com,Muş,0
7848,Ahmet Doğan,customer07848@example.com,Bilecik,0
7849,Onur Yılmaz,customer07849@example.com,Bartın,0
7850,Kerem Çelik,customer07850@example.com,Balıkesir,0
7851,Ece Özdemir,customer07851@example.com,Mardin,0
7852,Ömer Erdoğan,customer07852@example.com,Kocaeli,0
7853,Ali Özdemir,customer07853@example.com,Şanlıurfa,0
7854,Kaan Doğan,customer07854@example.com,Bingöl,0
7855,Zeynep Çelik,customer07855@example.com,Şanlıurfa,0
7856,Mert Koç,customer07856@example.com,Karabük,0
7857,Yusuf Demir,customer07857@example.com,Bitlis,0
7858,Onur Aksoy,customer07858@example.com,Çorum,0
7859,Eren Demir,customer07859@example.com,Karabük,0
7860,Ayşe Güneş,customer07860@example.com,Ordu,0
7861,Emre Kurt,customer07861@example.com,İzmir,0
7862,Yusuf Yıldız,customer07862@example.com,Çorum,0
7863,Barış Polat,customer07863@example.com,Kütahya,0
7864,Serkan Güneş,customer07864@example.com,Balıkesir,0
7865,Kaan Kaya,customer07865@example.com,İstanbul,0
7866,Fatma Aslan,customer07866@example.com,İzmir,0
7867,Derya Çelik,customer07867@example.com,Bolu,0
7868,Ceren Aksoy,customer07868@example.com,Manisa,0
7869,Zeynep Doğan,customer07869@example.com,Muğla,0
7870,Arda Kaya,customer07870@example.com,Kocaeli,0
7871,Furkan Erdoğan,customer07871@example.com,Çanakkale,0
7872,Ahmet Güneş,customer07872@example.com,Çorum,0
7873,Emre Aslan,customer07873@example.com,Uşak,0
7874,Ceren Yılmaz,customer07874@example.com,Bartın,0
7875,Ahmet Kaya,customer07875@example.com,Aydın,0
7876,Elif Koç,customer07876@example.com,Gümüşhane,0
7877,Derya Kılıç,customer07877@example.com,Rize,0
7878,Eren Kaya,customer07878@example.com,Tekirdağ,0
7879,Yusuf Aydın,customer07879@example.com,Çankırı,0
7880,Eren Polat,customer07880@example.com,Elazığ,0
7881,Serkan Yıldız,customer07881@example.com,Batman,0
7882,Barış Kılıç,customer07882@example.com,Kars,0
7883,Ahmet Kaya,customer07883@example.com,Bingöl,0
7884,Arda Erdoğan,customer07884@example.com,Zonguldak,0
7885,Yusuf Yıldız,customer07885@example.com,İstanbul,0
7886,Ayşe Özdemir,customer07886@example.com,Hatay,0
7887,Mustafa Çelik,customer07887@example.com,Sakarya,0
7888,Mustafa Koç,customer07888@example.com,Karaman,0
7889,Derya Aslan,customer07889@example.com,Adana,0
7890,Arda Demir,customer07890@example.com,Artvin,0
7891,Ece Aslan,customer07891@example.com,Batman,0
7892,Elif Kaya,customer07892@example.com,Bingöl,0
7893,Ali Güneş,customer07893@example.com,Muğla,0
7894,Ahmet Tekin,customer07894@example.com,Elazığ,0
7895,Buse Özdemir,customer07895@example.com,Bolu,0
7896,Ceren Demir,customer07896@example.com,Kocaeli,0
7897,Yusuf Kurt,customer07897@example.com,Bilecik,0
7898,Fatma Kaya,customer07898@example.com,Mardin,0
7899,Can Özdemir,customer07899@example.com,Antalya,0
7900,Ceren Güneş,customer07900@example.com,Çankırı,0
7901,Burak Kaya,customer07901@example.com,Amasya,0
7902,Kaan Demir,customer07902@example.com,Siirt,0
7903,Hakan Kılıç,customer07903@example.com,Adıyaman,0
7904,Ahmet Polat,customer07904@example.com,Mersin,0
7905,Melis Demir,customer07905@example.com,Van,0
7906,Hakan Doğan,customer07906@example.com,Batman,0
7907,Ayşe Kılıç,customer07907@example.com,Kayseri,0
7908,Can Çelik,customer07908@example.com,Şırnak,0
7909,Serkan Özdemir,customer07909@example.com,Rize,0
7910,Hakan Aksoy,customer07910@example.com,Bartın,0
7911,Burak Kurt,customer07911@example.com,Manisa,0
7912,Emre Tekin,customer07912@example.com,Mersin,0
7913,Eren Polat,customer07913@example.com,Burdur,0
7914,Furkan Demir,customer07914@example.com,Osmaniye,0
7915,Ece Erdoğan,customer07915@example.com,Çorum,0
7916,Arda Aydın,customer07916@example.com,Kırşehir,0
7917,Ece Aksoy,customer07917@example.com,Bilecik,0
7918,Burak Demir,customer07918@example.com,Amasya,0
7919,Eren Kılıç,customer07919@example.com,Ankara,0
7920,Emre Aslan,customer07920@example.com,Batman,0
7921,Zeynep Tekin,customer07921@example.com,Ordu,0
7922,Can Yıldız,customer07922@example.com,Aydın,0
7923,Kaan Doğan,customer07923@example.com,Giresun,0
7924,Melis Aslan,customer07924@example.com,Sinop,0
7925,Eren Erdoğan,customer07925@example.com,Hatay,0
7926,Ömer Çelik,customer07926@example.com,Sakarya,0
7927,Serkan Kaya,customer07927@example.com,Ordu,0
7928,Buse Arslan,customer07928@example.com,Karaman,0
7929,Furkan Kaya,customer07929@example.com,Samsun,0
7930,Kaan Aydın,customer07930@example.com,Iğdır,0
7931,Onur Öztürk,customer07931@example.com,Mersin,0
7932,Melis Doğan,customer07932@example.com,Karaman,0
7933,Serkan Aydın,customer07933@example.com,Kırıkkale,0
7934,Mert Yıldız,customer07934@example.com,Kocaeli,0
7935,Ece Öztürk,customer07935@example.com,Muş,0
7936,Derya Doğan,customer07936@example.com,Ordu,0
7937,Derya Çelik,customer07937@example.com,Karaman,0
7938,Mehmet Kılıç,customer07938@example.com,Kütahya,0
7939,Mehmet Özdemir,customer07939@example.com,Sinop,0
7940,Derya Arslan,customer07940@example.com,Antalya,0
7941,Berk Aslan,customer07941@example.com,Sivas,0
7942,Barış Kılıç,customer07942@example.com,Kahramanmaraş,0
7943,Mustafa Aslan,customer07943@example.com,Niğde,0
7944,Yusuf Aydın,customer07944@example.com,Şırnak,0
7945,Yusuf Yılmaz,customer07945@example.com,Yalova,0
7946,Mehmet Aksoy,customer07946@example.com,Kütahya,0
7947,Melis Kılıç,customer07947@example.com,Bolu,0
7948,Mehmet Polat,customer07948@example.com,Düzce,0
7949,Ayşe Doğan,customer07949@example.com,Ağrı,0
7950,Zeynep Tekin,customer07950@example.com,Bolu,0
7951,Melis Öztürk,customer07951@example.com,Bitlis,0
7952,Mustafa Şahin,customer07952@example.com,Tokat,0
7953,Seda Erdoğan,customer07953@example.com,Nevşehir,0
7954,Ali Tekin,customer07954@example.com,Afyonkarahisar,0
7955,Emre Kılıç,customer07955@example.com,Kayseri,0
7956,Ayşe Özdemir,customer07956@example.com,Nevşehir,0
7957,Mehmet Yıldız,customer07957@example.com,Edirne,0
7958,Elif Yılmaz,customer07958@example.com,Ordu,0
7959,Ayşe Tekin,customer07959@example.com,Muğla,0
7960,Derya Öztürk,customer07960@example.com,Kocaeli,0
7961,Ceren Arslan,customer07961@example.com,Bilecik,0
7962,Zeynep Yıldız,customer07962@example.com,Adana,0
7963,Melis Demir,customer07963@example.com,Çankırı,0
7964,Yusuf Özdemir,customer07964@example.com,Kocaeli,0
7965,Ece Güneş,customer07965@example.com,Kahramanmaraş,0
7966,Buse Kaya,customer07966@example.com,Adıyaman,0
7967,Yusuf Kurt,customer07967@example.com,Antalya,0
7968,Mustafa Kılıç,customer07968@example.com,Burdur,0
7969,Ömer Aydın,customer07969@example.com,Erzincan,0
7970,Derya Aslan,customer07970@example.com,Iğdır,0
7971,Eren Özdemir,customer07971@example.com,Osmaniye,0
7972,Ömer Kaya,customer07972@example.com,Sinop,0
7973,Mert Kaya,customer07973@example.com,Uşak,0
7974,Ali Özdemir,customer07974@example.com,Erzurum,0
7975,Buse Çelik,customer07975@example.com,Tokat,0
7976,Barış Aksoy,customer07976@example.com,Antalya,0
7977,Derya Aslan,customer07977@example.com,Iğdır,0
7978,Zeynep Aslan,customer07978@example.com,Ağrı,0
7979,Derya Öztürk,customer07979@example.com,Aydın,0
7980,Mehmet Yılmaz,customer07980@example.com,Niğde,0
7981,Mert Tekin,customer07981@example.com,Giresun,0
7982,Mert Yılmaz,customer07982@example.com,Gaziantep,0
7983,Ayşe Güneş,customer07983@example.com,Bursa,0
7984,Ahmet Arslan,customer07984@example.com,Manisa,0
7985,Emre Kaya,customer07985@example.com,Giresun,0
7986,Furkan Kaya,customer07986@example.com,Van,0
7987,Barış Doğan,customer07987@example.com,Aydın,0
7988,Mustafa Aksoy,customer07988@example.com,Kırklareli,0
7989,Elif Tekin,customer07989@example.com,Bitlis,0
7990,Can Kılıç,customer07990@example.com,Kilis,0
7991,Barış Yıldız,customer07991@example.com,Karaman,0
7992,Kerem Aslan,customer07992@example.com,Isparta,0
7993,Derya Aslan,customer07993@example.com,Şırnak,0
7994,Ömer Çelik,customer07994@example.com,Ankara,0
7995,Kerem Koç,customer07995@example.com,Balıkesir,0
7996,Mehmet Kaya,customer07996@example.com,Rize,0
7997,Arda Güneş,customer07997@example.com,Bartın,0
7998,Ahmet Yılmaz,customer07998@example.com,Niğde,0
7999,Hakan Kurt,customer07999@example.com,Kırıkkale,0
8000,Mehmet Demir,customer08000@example.com,Karaman,0
8001,Berk Özdemir,customer08001@example.com,Tunceli,0
8002,Eren Kaya,customer08002@example.com,Hatay,0
8003,Arda Erdoğan,customer08003@example.com,İzmir,0
8004,Ayşe Çelik,customer08004@example.com,Giresun,0
8005,Zeynep Aydın,customer08005@example.com,Şırnak,0
8006,Buse Doğan,customer08006@example.com,Kırşehir,0
8007,Hakan Aslan,customer08007@example.com,Gümüşhane,0
8008,Ahmet Yılmaz,customer08008@example.com,Niğde,0
8009,Arda Özdemir,customer08009@example.com,Muş,0
8010,Seda Yıldız,customer08010@example.com,Kütahya,0
8011,Ömer Yılmaz,customer08011@example.com,Giresun,0
8012,Yusuf Aslan,customer08012@example.com,Adıyaman,0
8013,Mustafa Polat,customer08013@example.com,Giresun,0
8014,Berk Kılıç,customer08014@example.com,Mersin,0
8015,Emre Koç,customer08015@example.com,Erzincan,0
8016,Mert Şahin,customer08016@example.com,Tekirdağ,0
8017,Onur Arslan,customer08017@example.com,Erzincan,0
8018,Hakan Kaya,customer08018@example.com,Düzce,0
8019,Yusuf Güneş,customer08019@example.com,Denizli,0
8020,Can Öztürk,customer08020@example.com,Kırşehir,0
8021,Ömer Şahin,customer08021@example.com,Aydın,0
8022,Ahmet Kaya,customer08022@example.com,Bartın,0
8023,Mehmet Kurt,customer08023@example.com,Ankara,0
8024,Kerem Öztürk,customer08024@example.com,Adana,0
8025,Elif Aksoy,customer08025@example.com,Batman,0
8026,Derya Kurt,customer08026@example.com,Yozgat,0
8027,Eren Öztürk,customer08027@example.com,Adıyaman,0
8028,Emre Şahin,customer08028@example.com,Bingöl,0
8029,Berk Koç,customer08029@example.com,Sinop,0
8030,Can Çelik,customer08030@example.com,Kilis,0
8031,Derya Yılmaz,customer08031@example.com,Kastamonu,0
8032,Melis Kılıç,customer08032@example.com,Tekirdağ,0
8033,Ömer Güneş,customer08033@example.com,Batman,0
8034,Ece Aksoy,customer08034@example.com,Sivas,0
8035,Ömer Güneş,customer08035@example.com,Erzincan,0
8036,Mustafa Yıldız,customer08036@example.com,Iğdır,0
8037,Fatma Güneş,customer08037@example.com,Samsun,0
8038,Mert Yıldız,customer08038@example.com,Niğde,0
8039,Mehmet Öztürk,customer08039@example.com,Hatay,0
8040,Furkan Yıldız,customer08040@example.com,Adıyaman,0
8041,Melis Çelik,customer08041@example.com,Tekirdağ,0
8042,Kerem Aslan,customer08042@example.com,Zonguldak,0
8043,Yusuf Demir,customer08043@example.com,Mersin,0
8044,Kaan Özdemir,customer08044@example.com,Ağrı,0
8045,Ayşe Tekin,customer08045@example.com,Çanakkale,0
8046,Ahmet Özdemir,customer08046@example.com,Burdur,0
8047,Mustafa Aslan,customer08047@example.com,Diyarbakır,0
8048,Can Aksoy,customer08048@example.com,Adana,0
8049,Yusuf Aydın,customer08049@example.com,Siirt,0
8050,Ayşe Yıldız,customer08050@example.com,Bitlis,0
8051,Elif Tekin,customer08051@example.com,Edirne,0
8052,Mustafa Aslan,customer08052@example.com,Aksaray,0
8053,Ece Şahin,customer08053@example.com,Zonguldak,0
8054,Hakan Polat,customer08054@example.com,Adana,0
8055,Zeynep Aslan,customer08055@example.com,Şırnak,0
8056,Ali Kurt,customer08056@example.com,Bolu,0
8057,Seda Şahin,customer08057@example.com,Van,0
8058,Furkan Aydın,customer08058@example.com,Bayburt,0
8059,Kerem Kılıç,customer08059@example.com,Kırıkkale,0
8060,Onur Demir,customer08060@example.com,Iğdır,0
8061,Melis Kılıç,customer08061@example.com,Şırnak,0
8062,Fatma Özdemir,customer08062@example.com,Trabzon,0
8063,Yusuf Şahin,customer08063@example.com,Muş,0
8064,Onur Erdoğan,customer08064@example.com,Ankara,0
8065,Ayşe Kaya,customer08065@example.com,Malatya,0
8066,Derya Öztürk,customer08066@example.com,Tunceli,0
8067,Onur Tekin,customer08067@example.com,Giresun,0
8068,Mustafa Aksoy,customer08068@example.com,Muş,0
8069,Barış Çelik,customer08069@example.com,Yozgat,0
8070,Derya Güneş,customer08070@example.com,Tunceli,0
8071,Melis Yıldız,customer08071@example.com,Yozgat,0
8072,Eren Kılıç,customer08072@example.com,Kırşehir,0
8073,Buse Kaya,customer08073@example.com,Bitlis,0
8074,Serkan Çelik,customer08074@example.com,Edirne,0
8075,Fatma Polat,customer08075@example.com,Diyarbakır,0
8076,Ahmet Kaya,customer08076@example.com,Elazığ,0
8077,Onur Aydın,customer08077@example.com,Kilis,0
8078,Mert Aksoy,customer08078@example.com,Çanakkale,0
8079,Elif Öztürk,customer08079@example.com,Çankırı,0
8080,Zeynep Çelik,customer08080@example.com,Artvin,0
8081,Eren Demir,customer08081@example.com,Kars,0
8082,Eren Polat,customer08082@example.com,Kars,0
8083,Elif Aydın,customer08083@example.com,Çanakkale,0
8084,Derya Erdoğan,customer08084@example.com,Burdur,0
8085,Mustafa Kurt,customer08085@example.com,Mardin,0
8086,Hakan Tekin,customer08086@example.com,Eskişehir,0
8087,Ayşe Yılmaz,customer08087@example.com,Çanakkale,0
8088,Fatma Yılmaz,customer08088@example.com,Çanakkale,0
8089,Mehmet Aydın,customer08089@example.com,Antalya,0
